img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
SS_2.5_rep7.jpg,1024,1,15.247,7.124,0.5703,12.823,0,127.5,127.5,127.5,52.952,-0.001459,0.002766,0,0,0.5,38.265,38.265,38.265,15.247,0.0003227,0.0006116,0,0,0.1501,37.94,10.576,-0.003906,0.05273,7.36,0.8056,0.3912,0.3882,-2.884,-1.415,-1.405,0.0655,0.8187,2.013,0.484,0.6956,0.001539,86.719,3.178,2.526,0.0007852,4.876E-06
SS_2.15_rep18.jpg,1024,1,15.5,7.101,0.7783,16.831,0,127.498,127.498,127.498,52.922,-0.001458,0.002765,0,0,0.5,38.262,38.262,38.262,15.5,0.0003284,0.0006225,0,0,0.15,14.243,8.647,0.04102,0.01367,8.37,0.5337,0.6854,0.5152,-3.453,-1.525,-1.714,0.05914,0.7728,2.064,0.5612,0.7518,0.0009828,84.539,4.209,3.336,0.0005996,3.526E-06
SS_1.25_rep17.jpg,1024,1,14.98,7.238,8.694,85.929,0,127.498,127.498,127.498,52.979,-0.00146,0.002767,0,0,0.5,38.155,38.155,38.155,14.98,0.0003175,0.0006017,0,0,0.1496,38.335,8.925,-0.01758,-0.04102,6.768,0.7588,0.7449,0.7374,-2.749,-1.385,-1.228,0.04974,1.546,2.573,0.9413,0.9174,0.0001004,94.406,4.576,4.567,0.0001286,2.408E-06
SS_2.1_rep10.jpg,1024,1,15.233,7.209,1.122,24.051,0,127.498,127.498,127.498,52.953,-0.001459,0.002766,0,0,0.5,38.251,38.251,38.251,15.233,0.0003224,0.0006111,0,0,0.15,18.878,5.95,0.02734,0.01172,5.727,0.4921,0.6299,0.4624,-3.775,-1.688,-1.873,0.03438,0.8717,2.101,0.7009,0.8157,0.0007646,89.742,4.404,4.088,0.0004368,2.904E-06
SS_1.75_rep7.jpg,1024,1,15.303,7.209,1.959,34.578,0,127.497,127.497,127.497,52.945,-0.001459,0.002766,0,0,0.5,38.256,38.256,38.256,15.303,0.0003239,0.0006139,0,0,0.15,13.962,6.641,0.0293,0.01562,7.527,0.6181,0.655,0.5917,-3.716,-1.802,-1.761,0.004586,1.101,2.274,0.8162,0.8582,0.0003884,90.064,4.536,4.395,0.000257,2.573E-06
SS_2.1_rep9.jpg,1024,1,15.338,7.236,0.9443,20.124,0,127.493,127.493,127.493,52.938,-0.001459,0.002765,0,0,0.5,38.258,38.258,38.258,15.338,0.0003248,0.0006157,0,0,0.15,23.689,5.807,0.02734,-0.009766,8.554,0.5526,0.6028,0.567,-3.667,-1.616,-1.824,0.04261,0.859,2.094,0.6306,0.7847,0.0007946,87.603,4.44,4.044,0.0004853,3.368E-06
SS_2.4_rep14.jpg,1024,1,15.401,7.214,0.665,14.657,0,127.495,127.495,127.495,52.932,-0.001458,0.002765,0,0,0.5,38.267,38.267,38.267,15.401,0.000327,0.0006199,0,0,0.1501,15.481,11.172,0.0332,-0.04492,8.913,0.5571,0.5048,0.4287,-3.26,-1.458,-1.615,0.07849,0.7916,2.036,0.5109,0.7239,0.001183,87.21,4.267,3.407,0.0007001,4.08E-06
SS_2.5_rep5.jpg,1024,1,15.41,7.178,0.7607,17.025,0,127.5,127.5,127.5,52.932,-0.001459,0.002765,0,0,0.5,38.249,38.249,38.249,15.41,0.0003263,0.0006185,0,0,0.15,23.343,4.704,-0.001953,0.02344,8.625,0.4809,0.4832,0.6001,-3.292,-1.496,-1.614,0.0879,0.7817,2.029,0.5194,0.746,0.001077,93.174,4.266,3.06,0.0006671,3.962E-06
SS_2.1_rep5.jpg,1024,1,15.122,7.158,0.6712,14.638,0,127.505,127.505,127.505,52.969,-0.00146,0.002767,0,0,0.5,38.26,38.26,38.26,15.122,0.00032,0.0006066,0,0,0.15,33.801,10.612,-0.05273,0.005859,8.607,0.4463,0.7048,0.4234,-3.327,-1.484,-1.662,0.06185,0.7726,2.044,0.5373,0.7565,0.001143,89.329,3.844,3.284,0.00064,4.078E-06
SS_1.55_rep13.jpg,1024,1,15.22,7.24,4.125,58.847,0,127.505,127.505,127.505,52.959,-0.001459,0.002765,0,0,0.5,38.245,38.245,38.245,15.22,0.0003237,0.0006136,0,0,0.15,25.397,3.685,0.009766,-0.01562,5.256,0.7128,0.714,0.6954,-3.417,-1.724,-1.521,0.03748,1.28,2.4,0.8982,0.8946,0.0002148,96.378,4.563,4.542,0.0001799,1.997E-06
SS_1.45_rep18.jpg,1024,1,14.977,7.21,4.475,58.066,0,127.489,127.489,127.489,52.977,-0.00146,0.002767,0,0,0.5,38.201,38.201,38.201,14.977,0.0003174,0.0006016,0,0,0.1498,32.366,5.807,-0.01953,-0.02148,5.761,0.708,0.7291,0.6956,-3.223,-1.639,-1.427,0.04741,1.327,2.454,0.9132,0.8885,0.0001802,97.781,4.578,4.549,0.0001661,2.243E-06
SS_1.45_rep12.jpg,1024,1,15.439,7.22,4.797,61.638,0,127.51,127.51,127.51,52.947,-0.001456,0.00276,0,0,0.5,38.191,38.191,38.191,15.439,0.0003387,0.000642,0,0,0.1498,15.611,7.463,0.03711,-0.003906,5.12,0.7107,0.7505,0.703,-3.259,-1.626,-1.439,0.04781,1.38,2.464,0.9161,0.8957,0.0001685,93.745,4.576,4.545,0.0001613,2.287E-06
SS_2.1_rep13.jpg,1024,1,14.982,7.225,0.8089,17.347,0,127.501,127.501,127.501,52.983,-0.00146,0.002767,0,0,0.5,38.265,38.265,38.265,14.982,0.0003171,0.000601,0,0,0.1501,38.757,12.204,-0.03906,-0.04688,7.951,0.5251,0.5036,0.436,-3.547,-1.581,-1.766,0.05166,0.7828,2.078,0.6348,0.7722,0.0009196,88.015,4.448,3.998,0.0005401,3.664E-06
SS_1.95_rep11.jpg,1024,1,14.915,7.19,1.032,20.747,0,127.5,127.5,127.5,52.99,-0.00146,0.002768,0,0,0.5,38.252,38.252,38.252,14.915,0.0003157,0.0005983,0,0,0.15,43.02,11.375,0.05469,-0.01562,8.725,0.4641,0.6455,0.4592,-3.727,-1.669,-1.843,0.02137,0.909,2.153,0.7242,0.8042,0.0006363,85.276,4.38,4.168,0.0004085,3.279E-06
SS_2.35_rep4.jpg,1024,1,15.076,7.235,0.6343,14.244,0,127.494,127.494,127.494,52.97,-0.00146,0.002767,0,0,0.5,38.27,38.27,38.27,15.076,0.0003191,0.0006048,0,0,0.1501,27.193,11.489,0.0332,-0.04688,7.658,0.4975,0.461,0.3462,-3.13,-1.455,-1.551,0.07476,0.7516,2.021,0.5269,0.7311,0.001314,91.436,3.914,3.046,0.0007127,4.273E-06
SS_1.95_rep5.jpg,1024,1,15.284,7.259,1.11,22.072,0,127.497,127.497,127.497,52.946,-0.001459,0.002765,0,0,0.5,38.258,38.258,38.258,15.284,0.0003243,0.0006147,0,0,0.15,23.207,7.585,0.007812,0.03711,7.626,0.6512,0.5924,0.5453,-3.736,-1.697,-1.844,0.01643,0.9169,2.161,0.6989,0.8025,0.0005999,91.452,4.535,4.225,0.0003937,2.871E-06
SS_1.25_rep10.jpg,1024,1,15.199,7.256,9.383,92.038,0,127.52,127.52,127.52,52.969,-0.001458,0.002764,0,0,0.5001,38.072,38.072,38.072,15.199,0.0003274,0.0006206,0,0,0.1493,21.153,3.149,0.01562,0.001953,4.608,0.7527,0.7541,0.7389,-2.703,-1.353,-1.23,0.04553,1.59,2.585,0.9473,0.9168,9.843E-05,97.832,4.578,4.567,0.0001281,2.487E-06
SS_1_rep13.jpg,1024,1,15.178,7.263,18.579,126.412,0,127.5,127.5,127.5,52.964,-0.001459,0.002766,0,0,0.5,38.389,38.389,38.389,15.178,0.0003226,0.0006116,0,0,0.1505,27.036,2.734,0,-0.01367,3.756,0.7805,0.7836,0.7794,-2.1,-0.9771,-1.005,0.006983,1.85,2.714,0.96,0.9319,6.141E-05,98.039,4.576,4.572,0.0001053,2.432E-06
SS_2.4_rep6.jpg,1024,1,14.87,7.165,0.5962,13.447,0,127.503,127.503,127.503,52.996,-0.00146,0.002768,0,0,0.5,38.258,38.258,38.258,14.87,0.0003147,0.0005965,0,0,0.15,47.276,8.984,0.04492,0,8.172,0.4445,0.7342,0.4221,-3.066,-1.434,-1.525,0.07137,0.8095,2.017,0.4764,0.7261,0.001351,84.742,4.123,2.723,0.000729,3.99E-06
SS_2.5_rep19.jpg,1024,1,15.011,7.164,0.7792,17.723,0,127.505,127.505,127.505,52.981,-0.00146,0.002767,0,0,0.5,38.261,38.261,38.261,15.011,0.0003177,0.0006022,0,0,0.15,42.948,8.053,-0.03711,0.01562,7.784,0.5203,0.5463,0.4865,-3.291,-1.468,-1.628,0.08929,0.8314,2.027,0.544,0.7435,0.001136,89.07,4.141,2.936,0.0006499,3.739E-06
SS_2.2_rep13.jpg,1024,1,15.125,7.268,1.024,22.257,0,127.497,127.497,127.497,52.964,-0.00146,0.002767,0,0,0.5,38.258,38.258,38.258,15.125,0.0003201,0.0006068,0,0,0.15,30.898,11.117,-0.05273,0.01758,6.135,0.4394,0.6137,0.4342,-3.69,-1.641,-1.833,0.04989,0.8565,2.085,0.6395,0.779,0.0008133,93.394,4.261,3.892,0.0004879,3.072E-06
SS_2_rep5.jpg,1024,1,15.159,7.234,1.026,21.031,0,127.506,127.506,127.506,52.965,-0.00146,0.002767,0,0,0.5,38.254,38.254,38.254,15.159,0.0003208,0.0006081,0,0,0.15,26.487,11.777,-0.05859,-0.005859,7.249,0.4637,0.6561,0.4435,-3.708,-1.663,-1.836,0.02475,0.9496,2.138,0.7042,0.7984,0.0006781,92.181,4.454,4.208,0.0004315,3.246E-06
SS_1.25_rep2.jpg,1024,1,15.072,7.252,9.529,94.911,0,127.495,127.495,127.495,52.968,-0.001459,0.002766,0,0,0.5,38.127,38.127,38.127,15.072,0.0003196,0.0006059,0,0,0.1495,31.564,1.611,0.007812,-0.001953,3.847,0.756,0.7379,0.7323,-2.765,-1.369,-1.257,0.0407,1.574,2.57,0.9432,0.9145,9.523E-05,98.93,4.579,4.565,0.0001299,2.409E-06
SS_1.9_rep7.jpg,1024,1,14.984,7.189,1.531,29.881,0,127.499,127.499,127.499,52.982,-0.00146,0.002767,0,0,0.5,38.256,38.256,38.256,14.984,0.0003171,0.0006011,0,0,0.15,39.35,6.686,-0.0332,-0.003906,7.814,0.57,0.6345,0.611,-3.785,-1.778,-1.852,0.005334,1.008,2.2,0.7794,0.8346,0.0005218,93.176,4.534,4.318,0.0003115,2.779E-06
SS_1.45_rep13.jpg,1024,1,14.932,7.206,4.453,57.307,0,127.502,127.502,127.502,52.988,-0.00146,0.002767,0,0,0.5,38.222,38.222,38.222,14.932,0.000316,0.0005991,0,0,0.1499,42.409,9.219,0.03711,0.02734,8.057,0.7012,0.713,0.6872,-3.235,-1.632,-1.428,0.04771,1.326,2.463,0.9066,0.8884,0.0001754,89.702,4.578,4.552,0.0001643,2.231E-06
SS_1.95_rep16.jpg,1024,1,14.931,7.16,1.151,23.212,0,127.5,127.5,127.5,52.988,-0.00146,0.002767,0,0,0.5,38.26,38.26,38.26,14.931,0.000316,0.000599,0,0,0.15,26.161,10.511,-0.03516,-0.03906,7.116,0.5967,0.5296,0.4851,-3.781,-1.703,-1.865,0.01693,0.9263,2.162,0.7472,0.809,0.0006213,94.547,4.535,4.247,0.0003802,3.293E-06
SS_1.95_rep4.jpg,1024,1,15.248,7.28,1.461,29.618,0,127.498,127.498,127.498,52.951,-0.001459,0.002766,0,0,0.5,38.268,38.268,38.268,15.248,0.0003232,0.0006126,0,0,0.1501,19.857,4.704,0.02344,0.001953,3.931,0.5762,0.6615,0.5915,-3.804,-1.759,-1.863,0.009115,0.955,2.165,0.7218,0.8343,0.0006072,95.603,4.496,4.263,0.0003435,2.818E-06
SS_1.55_rep10.jpg,1024,1,15.21,7.284,3.95,57.168,0,127.499,127.499,127.499,52.959,-0.001458,0.002765,0,0,0.5,38.234,38.234,38.234,15.21,0.0003254,0.0006168,0,0,0.1499,29.14,6.641,-0.01562,0.0293,5.78,0.7232,0.712,0.691,-3.438,-1.723,-1.54,0.03386,1.304,2.396,0.8914,0.8899,0.0002378,97.019,4.557,4.528,0.0001842,2.075E-06
SS_2.15_rep2.jpg,1024,1,15.105,7.16,0.7031,15.351,0,127.494,127.494,127.494,52.967,-0.00146,0.002767,0,0,0.5,38.257,38.257,38.257,15.105,0.0003197,0.000606,0,0,0.15,30.857,13.27,-0.04492,-0.04883,8.334,0.5336,0.4705,0.3587,-3.411,-1.519,-1.695,0.06922,0.791,2.057,0.5865,0.7556,0.00109,89.934,4.31,3.502,0.0006268,3.913E-06
SS_2.35_rep19.jpg,1024,1,14.956,7.127,0.6222,13.877,0,127.5,127.5,127.5,52.986,-0.00146,0.002767,0,0,0.5,38.268,38.268,38.268,14.956,0.0003165,0.0006,0,0,0.1501,38.407,12.433,-0.04297,-0.04492,8.204,0.4835,0.4926,0.3561,-3.218,-1.472,-1.601,0.07653,0.8097,2.037,0.5439,0.7462,0.001243,85.571,4.151,3.286,0.0006823,4.138E-06
SS_2.2_rep6.jpg,1024,1,15.099,7.232,0.7122,15.702,0,127.493,127.493,127.493,52.967,-0.00146,0.002767,0,0,0.5,38.257,38.257,38.257,15.099,0.0003196,0.0006057,0,0,0.15,23.556,8.603,0.04297,0.001953,8.326,0.5157,0.7209,0.4813,-3.425,-1.532,-1.705,0.06833,0.7376,2.053,0.5459,0.7641,0.001059,89.404,4.388,3.583,0.0006129,4.128E-06
SS_1.95_rep2.jpg,1024,1,14.983,7.163,1.115,22.712,0,127.5,127.5,127.5,52.983,-0.00146,0.002767,0,0,0.5,38.261,38.261,38.261,14.983,0.0003171,0.0006011,0,0,0.15,41.773,3.315,0.01172,-0.01172,6.416,0.6659,0.6546,0.666,-3.743,-1.692,-1.841,0.01868,0.8435,2.15,0.7002,0.8214,0.0006466,90.336,4.5,4.129,0.0003915,3.187E-06
SS_1.75_rep8.jpg,1024,1,15.131,7.27,1.968,34.807,0,127.495,127.495,127.495,52.964,-0.001459,0.002767,0,0,0.5,38.258,38.258,38.258,15.131,0.0003202,0.000607,0,0,0.15,30.318,6.466,-0.01367,0.0293,7.336,0.6528,0.6527,0.6317,-3.692,-1.798,-1.757,0.004437,1.063,2.27,0.8239,0.8538,0.0003866,97.048,4.538,4.446,0.0002572,2.614E-06
SS_2.15_rep17.jpg,1024,1,15.151,7.248,0.8291,18.079,0,127.503,127.503,127.503,52.964,-0.00146,0.002767,0,0,0.5,38.254,38.254,38.254,15.151,0.0003207,0.0006078,0,0,0.15,30.965,6.641,0.01562,0.0293,7.993,0.6306,0.5734,0.5371,-3.519,-1.554,-1.752,0.0559,0.7753,2.058,0.5867,0.775,0.0009205,92.746,4.35,3.712,0.0005542,3.833E-06
SS_2.3_rep14.jpg,1024,1,15.328,7.139,0.6063,13.385,0,127.498,127.498,127.498,52.942,-0.001459,0.002766,0,0,0.5,38.264,38.264,38.264,15.328,0.0003244,0.0006149,0,0,0.1501,15.143,11.925,0.03125,0.05078,9.206,0.5893,0.4217,0.3747,-3.158,-1.453,-1.57,0.06973,0.78,2.029,0.4922,0.7272,0.001305,84.817,3.848,2.882,0.0007323,4.68E-06
SS_1.9_rep11.jpg,1024,1,15.109,7.286,1.935,37.386,0,127.498,127.498,127.498,52.967,-0.00146,0.002767,0,0,0.5,38.261,38.261,38.261,15.109,0.0003198,0.0006063,0,0,0.15,33.922,5.768,-0.01367,0.02539,6.476,0.6629,0.6374,0.6045,-3.883,-1.839,-1.887,0.003542,1.058,2.224,0.8051,0.8569,0.0004403,94.871,4.563,4.439,0.0002818,2.275E-06
SS_2.2_rep10.jpg,1024,1,15.197,7.189,0.6936,15.113,0,127.492,127.492,127.492,52.956,-0.001459,0.002766,0,0,0.5,38.264,38.264,38.264,15.197,0.0003216,0.0006096,0,0,0.1501,27.471,9.383,-0.001953,-0.04688,8.716,0.7725,0.4605,0.4593,-3.456,-1.538,-1.718,0.06795,0.7546,2.048,0.5444,0.7603,0.00106,87.777,4.315,3.591,0.0006103,4.091E-06
SS_2.15_rep9.jpg,1024,1,15.139,7.177,0.7513,16.374,0,127.504,127.504,127.504,52.967,-0.00146,0.002767,0,0,0.5,38.272,38.272,38.272,15.139,0.0003204,0.0006073,0,0,0.1501,26.565,11.542,-0.02344,-0.05273,9.081,0.6377,0.4597,0.4165,-3.492,-1.532,-1.742,0.06328,0.8063,2.063,0.5888,0.7811,0.001,90.261,4.284,3.707,0.0005813,4.032E-06
SS_2.3_rep8.jpg,1024,1,15.053,7.17,0.8599,19.228,0,127.5,127.5,127.5,52.975,-0.00146,0.002767,0,0,0.5,38.266,38.266,38.266,15.053,0.0003186,0.0006038,0,0,0.1501,33.61,2.975,-0.005859,-0.01367,6.913,0.4793,0.4716,0.6533,-3.511,-1.535,-1.735,0.07727,0.8048,2.052,0.5767,0.7646,0.001014,95.223,4.287,3.425,0.0005842,3.723E-06
SS_1_rep12.jpg,1024,1,15.202,7.264,19.546,133.851,0,127.489,127.489,127.489,52.958,-0.001459,0.002766,0,0,0.5,38.419,38.419,38.419,15.202,0.0003233,0.0006127,0,0,0.1507,25.73,3.906,-0.01172,-0.01562,2.086,0.7774,0.7788,0.7695,-2.071,-0.9748,-0.9948,0.006951,1.843,2.72,0.9658,0.9302,6.045E-05,99.175,4.58,4.572,0.0001052,2.355E-06
SS_1.55_rep18.jpg,1024,1,15.043,7.256,2.997,43.408,0,127.5,127.5,127.5,52.975,-0.00146,0.002767,0,0,0.5,38.247,38.247,38.247,15.043,0.0003184,0.0006035,0,0,0.15,33.007,6.299,0.03125,0.003906,5.766,0.6714,0.6932,0.6447,-3.4,-1.702,-1.533,0.02768,1.193,2.393,0.8757,0.8824,0.000261,94.237,4.574,4.52,0.0001932,2.439E-06
SS_1.25_rep4.jpg,1024,1,15.081,7.237,7.298,74.266,0,127.499,127.499,127.499,52.969,-0.001459,0.002766,0,0,0.5,38.158,38.158,38.158,15.081,0.0003196,0.0006059,0,0,0.1496,33.459,5.078,0.02344,-0.009766,6.059,0.7459,0.755,0.746,-2.797,-1.409,-1.245,0.05488,1.445,2.565,0.9235,0.9087,0.0001079,94.458,4.577,4.559,0.0001323,2.495E-06
SS_1.55_rep1.jpg,1024,1,15.192,7.23,3.198,46.805,0,127.502,127.502,127.502,52.96,-0.001459,0.002765,0,0,0.5,38.247,38.247,38.247,15.192,0.0003235,0.0006133,0,0,0.15,19.831,5.593,-0.005859,0.02734,6.088,0.6951,0.6881,0.6792,-3.404,-1.717,-1.527,0.02935,1.242,2.383,0.887,0.8738,0.0002547,94.527,4.569,4.515,0.0001902,2.669E-06
SS_2.3_rep4.jpg,1024,1,15.528,7.12,0.9608,21.504,0,127.513,127.513,127.513,52.947,-0.001455,0.002757,0,0,0.5,38.198,38.198,38.198,15.528,0.0003448,0.0006536,0,0,0.1498,13.399,6.077,-0.02148,-0.02148,7.015,0.5335,0.5998,0.5299,-3.577,-1.585,-1.767,0.06572,0.807,2.058,0.5937,0.7621,0.0009306,88.486,4.391,3.663,0.0005525,3.423E-06
SS_1.95_rep6.jpg,1024,1,14.953,7.121,1.041,21.092,0,127.494,127.494,127.494,52.984,-0.00146,0.002767,0,0,0.5,38.25,38.25,38.25,14.953,0.0003164,0.0005998,0,0,0.15,41.02,9.407,-0.003906,0.04688,7.272,0.7092,0.5079,0.4871,-3.72,-1.67,-1.839,0.02029,0.8732,2.157,0.7023,0.8169,0.0006618,86.145,4.458,4.152,0.000405,3.623E-06
SS_1.35_rep5.jpg,1024,1,15.323,7.263,6.55,74.198,0,127.504,127.504,127.504,52.95,-0.001457,0.002763,0,0,0.5,38.159,38.159,38.159,15.323,0.0003307,0.0006268,0,0,0.1496,17.697,5.859,0.01758,-0.02344,6.768,0.7243,0.7219,0.7172,-3.01,-1.515,-1.332,0.05813,1.466,2.531,0.9293,0.9063,0.0001219,94.968,4.576,4.559,0.0001445,2.38E-06
SS_2.05_rep20.jpg,1024,1,15.136,7.217,1.095,22.785,0,127.5,127.5,127.5,52.966,-0.00146,0.002767,0,0,0.5,38.264,38.264,38.264,15.136,0.0003203,0.0006072,0,0,0.1501,31.025,9.671,-0.0332,-0.03516,7.211,0.555,0.5791,0.4857,-3.754,-1.685,-1.857,0.0271,0.8854,2.123,0.6861,0.8065,0.0006892,95.283,4.502,4.11,0.0004246,3.397E-06
SS_1.45_rep20.jpg,1024,1,15.004,7.243,5.306,67.789,0,127.499,127.499,127.499,52.978,-0.00146,0.002767,0,0,0.5,38.209,38.209,38.209,15.004,0.0003178,0.0006024,0,0,0.1498,37.516,2.376,0.01172,0.001953,5.568,0.731,0.7437,0.7168,-3.251,-1.638,-1.44,0.04874,1.364,2.473,0.9123,0.9014,0.0001644,94.733,4.575,4.545,0.0001607,2.152E-06
SS_1.15_rep17.jpg,1024,1,15.091,7.251,14.157,119.549,0,127.51,127.51,127.51,52.975,-0.001459,0.002766,0,0,0.5,38.135,38.135,38.135,15.091,0.0003222,0.0006107,0,0,0.1496,26.275,3.338,-0.005859,-0.01562,2.562,0.7723,0.7628,0.7596,-2.434,-1.172,-1.144,0.01866,1.728,2.651,0.9594,0.9298,7.131E-05,99.271,4.575,4.571,0.0001162,2.481E-06
SS_2.05_rep5.jpg,1024,1,15.222,7.237,1.271,26.757,0,127.506,127.506,127.506,52.958,-0.001459,0.002766,0,0,0.5,38.266,38.266,38.266,15.222,0.0003221,0.0006106,0,0,0.1501,27.615,2.817,0.007812,0.01172,6.706,0.5887,0.6454,0.5472,-3.825,-1.731,-1.892,0.02465,0.896,2.131,0.6696,0.82,0.0006673,93.804,4.539,4.156,0.0003942,2.964E-06
SS_1.25_rep18.jpg,1024,1,15.038,7.248,9.514,93.791,0,127.492,127.492,127.492,52.97,-0.001459,0.002766,0,0,0.5,38.131,38.131,38.131,15.038,0.0003191,0.0006048,0,0,0.1495,35.324,5.872,0.0293,0.001953,4.633,0.7422,0.7618,0.7355,-2.715,-1.367,-1.234,0.04548,1.55,2.585,0.942,0.9195,9.614E-05,96.038,4.575,4.566,0.0001293,2.398E-06
SS_2_rep20.jpg,1024,1,14.758,7.078,1.147,23.38,0,127.475,127.475,127.475,52.994,-0.00146,0.002768,0,0,0.4999,38.18,38.18,38.18,14.758,0.0003123,0.000592,0,0,0.1497,63.935,5.078,0,0.02539,7.004,0.6765,0.6088,0.5893,-3.745,-1.705,-1.855,0.01768,0.8972,2.152,0.7263,0.8025,0.0006133,77.307,4.519,4.13,0.0003883,3.169E-06
SS_1.85_rep6.jpg,1024,1,15.019,7.254,1.599,30.684,0,127.496,127.496,127.496,52.976,-0.00146,0.002767,0,0,0.5,38.25,38.25,38.25,15.019,0.0003178,0.0006025,0,0,0.15,37.253,5.963,0.01562,0.02539,6.612,0.6548,0.6011,0.589,-3.784,-1.783,-1.838,0.004386,1.022,2.22,0.7974,0.8392,0.0004906,90.513,4.459,4.361,0.0002992,2.729E-06
SS_1.25_rep9.jpg,1024,1,15.025,7.249,8.892,88.539,0,127.493,127.493,127.493,52.972,-0.00146,0.002767,0,0,0.5,38.139,38.139,38.139,15.025,0.0003183,0.0006034,0,0,0.1496,31.82,10.134,-0.04492,0.02344,6.911,0.7372,0.7517,0.7283,-2.746,-1.396,-1.233,0.04934,1.534,2.578,0.9402,0.9182,9.496E-05,95.527,4.573,4.564,0.0001303,2.303E-06
SS_1.65_rep5.jpg,1024,1,15.007,7.215,2.271,36.867,0,127.502,127.502,127.502,52.98,-0.00146,0.002767,0,0,0.5,38.247,38.247,38.247,15.007,0.0003176,0.000602,0,0,0.15,37.201,9.536,-0.02734,0.03906,6.168,0.6769,0.6747,0.6175,-3.581,-1.752,-1.665,0.01009,1.115,2.336,0.8487,0.8652,0.0003289,90.595,4.566,4.518,0.000229,2.458E-06
SS_1.35_rep11.jpg,1024,1,15.087,7.253,7.278,81.707,0,127.493,127.493,127.493,52.966,-0.001459,0.002766,0,0,0.5,38.161,38.161,38.161,15.087,0.0003206,0.0006076,0,0,0.1497,27.301,5.093,0.001953,-0.02539,4.912,0.7428,0.7365,0.7317,-2.999,-1.518,-1.336,0.05607,1.477,2.533,0.9353,0.9092,0.0001272,97.375,4.579,4.561,0.0001426,2.251E-06
SS_2.45_rep19.jpg,1024,1,15.075,7.161,0.6789,15.226,0,127.497,127.497,127.497,52.972,-0.00146,0.002767,0,0,0.5,38.261,38.261,38.261,15.075,0.000319,0.0006047,0,0,0.15,29.023,12.166,-0.005859,0.06055,7.806,0.706,0.3566,0.3467,-3.219,-1.453,-1.595,0.07958,0.7346,2.029,0.6003,0.7531,0.001179,88.599,3.731,3.269,0.0006755,4.2E-06
SS_1.45_rep1.jpg,1024,1,15.144,7.245,3.962,50.969,0,127.497,127.497,127.497,52.963,-0.001459,0.002766,0,0,0.5,38.24,38.24,38.24,15.144,0.0003214,0.0006092,0,0,0.15,28.271,9.391,0.01367,-0.04492,8.312,0.7258,0.6755,0.6663,-3.233,-1.624,-1.421,0.04578,1.35,2.448,0.8987,0.8882,0.0001896,95.803,4.564,4.545,0.0001682,2.329E-06
SS_1.65_rep3.jpg,1024,1,15.385,7.219,2.44,39.519,0,127.52,127.52,127.52,52.959,-0.001456,0.002761,0,0,0.5001,38.203,38.203,38.203,15.385,0.0003368,0.0006384,0,0,0.1498,14.564,10.156,0.04688,-0.01953,6.975,0.6339,0.7064,0.6211,-3.593,-1.774,-1.657,0.01249,1.189,2.335,0.8596,0.8658,0.0003047,90.326,4.57,4.523,0.0002183,2.179E-06
SS_2.45_rep8.jpg,1024,1,14.95,7.131,0.6274,14.187,0,127.495,127.495,127.495,52.985,-0.00146,0.002767,0,0,0.5,38.27,38.27,38.27,14.95,0.0003164,0.0005997,0,0,0.1501,45.251,5.093,0.001953,-0.02539,7.455,0.6825,0.6509,0.6329,-3.021,-1.417,-1.499,0.07034,0.7869,2.017,0.4436,0.7223,0.001392,83.765,3.955,3.011,0.0007336,4.336E-06
SS_2.25_rep5.jpg,1024,1,15.183,7.197,0.6693,14.812,0,127.501,127.501,127.501,52.961,-0.001459,0.002766,0,0,0.5,38.262,38.262,38.262,15.183,0.0003213,0.0006091,0,0,0.15,22.731,12.457,0.04688,0.04102,8.978,0.4614,0.5382,0.4,-3.326,-1.5,-1.648,0.07565,0.8047,2.04,0.5731,0.748,0.001148,87.929,4.375,3.523,0.0006606,4.188E-06
SS_1.35_rep19.jpg,1024,1,15.073,7.221,5.557,63.681,0,127.494,127.494,127.494,52.969,-0.00146,0.002767,0,0,0.5,38.199,38.199,38.199,15.073,0.000319,0.0006047,0,0,0.1498,26.946,8.156,-0.03906,-0.01172,6.157,0.7153,0.7496,0.7075,-3.059,-1.538,-1.34,0.05596,1.347,2.515,0.9114,0.8997,0.0001389,94.964,4.575,4.558,0.0001481,2.628E-06
SS_2.05_rep1.jpg,1024,1,15.161,7.248,0.84,17.708,0,127.509,127.509,127.509,52.966,-0.00146,0.002767,0,0,0.5,38.262,38.262,38.262,15.161,0.0003209,0.0006082,0,0,0.15,21.452,3.149,-0.01562,-0.001953,5.711,0.6416,0.681,0.6336,-3.594,-1.582,-1.798,0.04222,0.8275,2.087,0.6262,0.7831,0.0008441,89.231,4.47,3.987,0.0005109,3.746E-06
