img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
35690.jpg,1169,1.21,27.076,7.43,9.036,105.602,6.494,156.665,137.747,135.187,59.03,7.473,6.032,0.1295,0.305,0.6547,70.533,74.655,73.257,27.076,19.629,15.49,0.2412,0.2859,0.2615,23.474,13.307,-0.02969,-0.05955,9.68,0.4674,0.4043,0.3696,-2.594,-1.318,-1.187,0.01125,1.398,2.493,0.6655,0.7874,0.0003288,93.595,4.457,4.488,0.0002178,2.122E-05
SS_1.1_rep11.jpg,1024,1,15.071,7.253,14.692,116.52,0,127.504,127.504,127.504,52.973,-0.001459,0.002766,0,0,0.5,38.201,38.201,38.201,15.071,0.0003198,0.0006061,0,0,0.1498,29.029,3.601,0.01367,-0.01172,5.738,0.761,0.7636,0.7677,-2.323,-1.118,-1.099,0.0159,1.745,2.663,0.9582,0.9302,7.129E-05,98.356,4.578,4.569,0.0001125,2.558E-06
Tintoretto14.jpg,1884,0.8416,21.014,7.226,6.649,73.1,4.891,86.493,64.357,51.424,28.471,8.152,11.906,0.06346,0.447,0.3393,52.191,51.07,48.52,21.014,7.635,8.106,0.03819,0.2389,0.2046,56.891,14.98,-0.05633,-0.04936,21.061,0.445,0.3852,0.36,-2.94,-1.186,-1.411,0.01373,1.348,2.527,0.7125,0.7959,0.0003095,90.142,3.931,4.046,0.0001792,1.533E-05
ElGreco2.jpg,1819,0.7764,21.055,7.635,7.355,101.292,6.564,94.762,100.69,91.829,41.096,-3.287,4.35,0.2669,0.2568,0.4154,53.247,50.906,49.753,21.055,4.256,10.127,0.204,0.169,0.2023,22.454,7.832,0.02704,0.02832,9.84,0.4352,0.4366,0.4376,-2.878,-1.401,-1.431,0.001305,1.409,2.494,0.7711,0.8184,0.0003192,97.293,4.501,4.492,0.0001481,1.606E-05
34137.jpg,1129,0.7641,29.394,7.074,14.069,104.977,0,103.759,103.759,103.759,42.248,-0.00122,0.002312,0,0,0.4069,74.384,74.384,74.384,29.394,0.0006429,0.001219,0,0,0.2917,69.717,17.814,-0.001022,0.08906,12.375,0.6456,0.3899,0.3844,-2.247,-1.036,-1.088,0.02714,1.551,2.615,0.688,0.8117,0.0008242,81.881,3.247,3.741,0.0002508,2.947E-05
Titian10.jpg,1877,0.833,23.115,7.478,6.516,82.063,4.967,93.969,66.994,48.655,29.893,9.069,15.284,0.06272,0.531,0.3687,62.002,55.274,44.407,23.115,7.34,9.494,0.04044,0.1582,0.2429,54.939,12.198,-0.0592,-0.01465,16.752,0.4158,0.4563,0.3988,-2.905,-1.366,-1.458,0.01026,1.369,2.368,0.7443,0.8005,0.0002941,88.946,4.38,4.421,0.0001681,1.838E-05
36749.jpg,1248,1.053,36.43,7.31,8.772,127.504,5.615,116.7,115.658,18.564,45.123,-9.196,41.123,0.1832,0.7343,0.4847,97.739,92.425,36.161,36.43,11.916,35.737,0.06778,0.2722,0.378,32.921,31.159,0.06875,-0.1398,16.039,0.44,0.4039,0.3945,-2.612,-1.478,-1.369,0.01921,1.306,2.453,0.5673,0.7481,0.0008471,91.782,4.151,4.242,0.000235,2.83E-05
39101.jpg,1120,1.333,14.242,6.882,5.238,54.774,6.298,138.42,134.434,114.897,55.793,-0.5495,10.747,0.137,0.2636,0.5653,35.186,36.006,52.806,14.242,5.113,20.242,0.294,0.2707,0.1313,2.72,4.391,-0.02031,0.008333,9.617,0.4262,0.4471,0.4287,-2.865,-1.337,-1.379,0.004755,1.517,2.5,0.6995,0.7753,0.0003493,94.229,4.487,4.389,0.0001723,1.918E-05
504814.jpg,1440,1,24.359,7.807,24.337,177.422,5.514,129.915,129.459,118.986,52.869,-1.643,5.805,0.1444,0.1286,0.5182,62.022,62.339,63.257,24.359,3.519,8.034,0.1479,0.112,0.2453,37.49,6.724,-0.02083,0.02639,5.934,0.5687,0.5387,0.4981,-2.009,-0.999,-0.9022,0.002403,1.753,2.777,0.7434,0.8473,0.0002498,97.404,3.779,4.125,0.000124,8.653E-06
34017.jpg,1120,0.75,21.789,7.754,24.204,159.471,5.853,120.287,116.044,84.565,47.618,-3.334,17.76,0.152,0.3326,0.4808,54.882,55.906,45.533,21.789,5.31,9.546,0.06954,0.1594,0.2166,36.642,13.775,-0.004167,-0.06875,15.458,0.6493,0.5892,0.5826,-1.935,-1.126,-0.8116,0.02268,1.781,2.854,0.7865,0.8709,0.0002115,94.39,4.469,4.541,9.747E-05,6.917E-06
SS_2.5_rep7.jpg,1024,1,15.247,7.124,0.5703,12.823,0,127.5,127.5,127.5,52.952,-0.001459,0.002766,0,0,0.5,38.265,38.265,38.265,15.247,0.0003227,0.0006116,0,0,0.1501,37.94,10.576,-0.003906,0.05273,7.36,0.8056,0.3912,0.3882,-2.884,-1.415,-1.405,0.0655,0.8187,2.013,0.484,0.6956,0.001539,86.719,3.178,2.526,0.0007852,4.876E-06
3363.jpg,1120,0.75,12.136,7.003,3.314,44.333,5.64,83.175,107.533,38.672,42.209,-19.1493,33.343,0.2216,0.6738,0.4277,29.615,32.299,36.773,12.136,12.631,11.173,0.05904,0.2366,0.1263,45.495,7.5,-0.0375,0,8.818,0.4335,0.4927,0.3891,-3.447,-2.003,-1.747,0.01536,1.288,2.444,0.6979,0.6364,0.0004638,94.217,4.537,4.304,0.000329,1.322E-05
Zurbaran9.jpg,1593,0.5557,15.198,6.36,6.323,61.681,4.965,47.78,26.378,17.76,12.718,8.228,9.263,0.05551,0.5528,0.1877,49.562,31.474,24.922,15.198,12.383,11.995,0.07136,0.2587,0.1941,68.783,13.505,-0.004394,0.06738,20.388,0.4441,0.4212,0.3909,-2.814,-1.068,-1.122,0.01588,1.433,2.538,0.5998,0.7733,0.0002934,90.097,4.365,4.356,0.0001607,1.993E-05
Weingartner1.jpg,1539,1.988,16.791,7.432,8.417,91.062,5.265,154.528,125.135,85.744,54.359,7.441,26.009,0.1211,0.5012,0.6224,41.711,45.138,56.677,16.791,11.094,17.334,0.1335,0.2606,0.1626,15.902,7.187,0.0009766,-0.03592,17.779,0.5754,0.4435,0.4295,-2.551,-1.24,-1.299,0.002757,1.608,2.567,0.7563,0.8153,0.000318,96.349,4.333,4.47,0.0001717,1.55E-05
Veronese9.jpg,1816,0.7734,16.096,6.413,5.189,48.55,4.449,59.486,49.211,39.602,20.689,3.043,7.117,0.1751,0.2078,0.2373,50.113,35.167,20.55,16.096,6.74,12.347,0.2303,0.2156,0.1941,69.997,4.889,-0.001263,-0.02441,14.727,0.4343,0.3708,0.358,-2.752,-1.313,-1.347,0.003489,1.32,2.494,0.725,0.7725,0.0002456,83.844,4.524,4.448,0.000145,2.171E-05
40924.jpg,1120,1.333,7.813,4.049,2.575,25.507,1.957,11.401,9.79,8.403,3.346,0.5343,1.044,0.02374,0.09241,0.04522,23.063,18.163,15.409,7.813,3.274,4.565,0.0741,0.1866,0.09155,96.627,22.502,0.05156,0.1,25.703,0.3908,0.3574,0.2504,-2.366,-1.339,-1.219,0.00737,1.514,2.199,0.4721,0.7065,0.0004199,75.28,4.497,4.525,0.0002992,1.288E-05
4066.jpg,1120,1.333,26.332,7.753,12.759,131.17,6.396,135.221,130.817,114.532,53.53,-0.9647,9.233,0.1037,0.1718,0.5473,71.517,67.198,63.472,26.332,9.127,12.305,0.1535,0.1603,0.2807,36.144,9.685,-0.01562,0.04583,14.574,0.4985,0.4669,0.4644,-2.519,-1.432,-1.239,0.01741,1.545,2.519,0.7336,0.8406,0.0003937,96.847,4.132,4.412,0.0001357,1.526E-05
SS_1.05_rep4.jpg,1024,1,15.145,7.258,16.935,124.193,0,127.503,127.503,127.503,52.966,-0.001459,0.002766,0,0,0.5,38.273,38.273,38.273,15.145,0.0003218,0.00061,0,0,0.1501,27.512,2.344,0,-0.01172,2.398,0.7721,0.7729,0.766,-2.219,-1.044,-1.046,0.01046,1.779,2.688,0.9672,0.93,6.623E-05,99.038,4.579,4.571,0.0001078,2.601E-06
Delacroix2.jpg,1825,0.7822,17.257,7.412,8.362,86.026,6.087,71.219,70.18,43.957,28.617,-3.968,15.432,0.1977,0.4591,0.2958,45.071,39.979,33.71,17.257,5.547,9.115,0.082,0.1953,0.1699,40.767,12.135,-0.06055,0.003906,13.286,0.5532,0.4671,0.463,-2.575,-1.279,-1.257,0.001243,1.49,2.566,0.7312,0.8298,0.000241,95.829,4.553,4.544,0.0001148,1.227E-05
Zurbaran8.jpg,1847,0.8037,17.053,7.322,5.859,68.359,6.388,77.537,65.491,53.612,28.153,3.144,8.925,0.07765,0.3107,0.3076,47.158,39.491,29.716,17.053,7.889,9.228,0.1295,0.1545,0.1841,68.59,10.659,-0.05286,0.006836,10.004,0.4647,0.4183,0.3934,-2.928,-1.444,-1.418,0.005445,1.286,2.484,0.7325,0.7664,0.0003256,84.354,4.351,4.342,0.000136,1.77E-05
33194.jpg,989,1.536,25.056,7.655,14.462,111.834,0,116.686,116.686,116.686,47.954,-0.001343,0.002545,0,0,0.4576,62.933,62.933,62.933,25.056,0.0005527,0.001048,0,0,0.2468,42.859,18.009,0.02254,0.08718,20.71,0.533,0.4288,0.4235,-2.467,-1.113,-1.305,0.0077,1.465,2.592,0.7492,0.8359,0.0004236,90.976,4.146,4.329,0.0002058,1.574E-05
Wissing5.jpg,1840,0.7969,8.969,6.625,3.655,40.283,4,70.411,51.908,39.841,23.198,6.449,10.828,0.06578,0.4327,0.2761,24.411,19.755,17.387,8.969,3.21,4.438,0.01787,0.1058,0.09573,58.256,7.491,0.02451,0.02832,6.263,0.4702,0.4528,0.4312,-2.801,-1.366,-1.349,0.003182,1.46,2.427,0.7593,0.8003,0.0003263,95.229,4.532,4.473,0.0001711,1.201E-05
Lely6.jpg,1881,0.8369,14.653,6.378,5.145,33.132,4.04,80.366,64.136,50.181,27.972,4.823,11.134,0.07548,0.386,0.3152,38.679,35.152,29.867,14.653,2.936,4.868,0.01779,0.1022,0.1517,77.426,2.346,-0.008751,-0.007812,14.928,0.5736,0.5134,0.4785,-2.723,-1.155,-1.356,0.02386,1.37,2.507,0.8614,0.7614,0.0002148,71.403,4.514,4.348,0.000139,1.75E-05
SS_2.15_rep18.jpg,1024,1,15.5,7.101,0.7783,16.831,0,127.498,127.498,127.498,52.922,-0.001458,0.002765,0,0,0.5,38.262,38.262,38.262,15.5,0.0003284,0.0006225,0,0,0.15,14.243,8.647,0.04102,0.01367,8.37,0.5337,0.6854,0.5152,-3.453,-1.525,-1.714,0.05914,0.7728,2.064,0.5612,0.7518,0.0009828,84.539,4.209,3.336,0.0005996,3.526E-06
40983.jpg,1134,0.8,20.705,6.799,12.51,103.369,5.76,48.923,62.124,51.998,25.695,-2.886,4.039,0.2737,0.7457,0.3286,52.2,52.212,65.098,20.705,17.417,29.25,0.2362,0.2827,0.2372,37.081,8.945,0.03968,-0.02063,10.135,0.5111,0.4114,0.3825,-2.154,-1.273,-1.101,0.06805,1.49,2.638,0.6789,0.7512,0.0008007,96.04,3.099,3.739,0.0002906,3.183E-05
34559.jpg,1068,1.495,31.061,6.884,24.846,220.574,5.925,101.362,46.617,47.691,28.291,20.891,13.762,0.01308,0.7672,0.4066,86.912,81.273,83.488,31.061,25.533,19.961,0.1241,0.3396,0.3405,70.116,10.356,-0.00625,-0.0514,20.575,0.6382,0.5031,0.4741,-2.053,-1.332,-0.9756,0.02326,1.515,2.85,0.596,0.8027,0.0005149,88.822,4.271,4.493,0.0001114,1.368E-05
Watts3.jpg,1490,0.4551,19.107,7.314,6.909,61.456,6.102,88.074,55.295,46.521,26.075,13.81,9.978,0.9605,0.4942,0.3493,58.946,42.195,15.777,19.107,5.25,17.96,0.1124,0.1023,0.2268,52.331,11.285,0.04936,-0.02734,27.881,0.4941,0.4356,0.4081,-2.605,-1.191,-1.298,0.004129,1.489,2.552,0.7013,0.7994,0.0002843,92.093,4.432,4.504,0.0001466,1.326E-05
SS_0.3_rep6.jpg,1024,1,15.653,7.301,34.75,96.044,0,127.496,127.496,127.496,52.934,-0.001458,0.002764,0,0,0.5,39.493,39.493,39.493,15.653,0.0003337,0.0006326,0,0,0.1549,24.899,0,0,0,0.1731,0.7995,0.7989,0.7974,-0.6452,-0.278,-0.2987,0.004596,2.077,2.881,0.9782,0.9352,5.001E-05,99.995,4.583,4.578,8.765E-05,1.29E-06
35355.jpg,1089,1.425,39.38,5.674,8.374,95.577,3.704,184.02,182.524,179.828,72.074,0.2018,1.724,0.0992,0.1084,0.7247,99.148,100.465,101.511,39.38,1.728,3.953,0.1907,0.2295,0.3883,10.723,51.14,-0.01875,0.255,36.526,0.5283,0.224,0.1785,-2.374,-1.557,-0.9365,0.07467,1.317,2.379,0.5445,0.7916,0.0005703,87.162,4.463,4.528,0.0004867,2.272E-05
ToulouseLautrec2.jpg,1802,1.316,16.028,7.34,8.148,79.48,6.325,123.335,110.871,72.999,46.88,-0.9497,23.18,0.153,0.4431,0.5102,55.37,37.12,33.564,16.028,13.544,8.342,0.08751,0.1045,0.2028,33.05,5.33,-0.02637,-0.003856,12.353,0.5268,0.4504,0.4294,-2.501,-1.364,-1.269,0.001346,1.49,2.564,0.7598,0.8425,0.0002886,95.072,4.472,4.524,0.0001103,1.52E-05
Degas13.jpg,1861,1.223,14.769,7.104,5.399,45.291,4.871,96.56,74.767,54.133,33.175,6.522,15.963,0.08531,0.4612,0.3802,36.833,36.384,33.63,14.769,6.456,7.694,0.04163,0.1592,0.1441,61.738,11.363,-0.05371,0.01852,11.437,0.4432,0.4325,0.3948,-2.95,-1.129,-1.35,0.02688,1.382,2.513,0.8093,0.7845,0.0002014,88.662,4.472,4.444,0.0001674,1.806E-05
SS_0.4_rep16.jpg,1024,1,15.633,7.299,34.026,107.355,0,127.5,127.5,127.5,52.938,-0.001458,0.002764,0,0,0.5,39.448,39.448,39.448,15.633,0.0003334,0.000632,0,0,0.1547,25.148,0.5524,-0.001953,-0.001953,0.2269,0.8019,0.8027,0.7973,-0.87,-0.3789,-0.4078,0.004081,2.082,2.875,0.9796,0.9367,4.584E-05,99.993,4.582,4.577,8.674E-05,1.401E-06
SS_0.75_rep6.jpg,1024,1,15.527,7.29,28.964,139.862,0,127.496,127.496,127.496,52.942,-0.001458,0.002764,0,0,0.5,39.19,39.19,39.19,15.527,0.0003311,0.0006276,0,0,0.1537,25.387,1.408,-0.003906,-0.005859,1.734,0.7918,0.7923,0.789,-1.568,-0.7186,-0.7494,0.003464,1.965,2.816,0.9743,0.9344,5.099E-05,99.847,4.581,4.575,9.326E-05,1.889E-06
Pontormo1.jpg,1779,0.7373,19.069,7.632,7.316,101.854,5.67,113.101,96.306,70.526,41.423,3.052,17.449,0.1313,0.3832,0.4515,54.231,47.239,42.156,19.069,11.136,11.048,0.08643,0.2004,0.2071,48.943,6.405,0.02848,0.01465,11.606,0.5215,0.4612,0.4559,-2.868,-1.462,-1.451,0.00305,1.392,2.503,0.8115,0.824,0.000265,96.147,4.421,4.484,0.0001511,1.815E-05
SS_0.85_rep14.jpg,1024,1,15.426,7.282,25.837,141.523,0,127.507,127.507,127.507,52.952,-0.001459,0.002765,0,0,0.5,38.932,38.932,38.932,15.426,0.0003287,0.0006231,0,0,0.1527,25.257,0.5524,0.001953,0.001953,1.622,0.7888,0.7873,0.7878,-1.733,-0.8083,-0.8343,0.004137,1.932,2.786,0.9723,0.9352,5.417E-05,99.785,4.58,4.574,9.699E-05,1.989E-06
40731.jpg,1128,1.311,23.988,7.479,4.24,52.613,0,96.582,96.582,96.582,39.729,-0.001175,0.002228,0,0,0.3788,59.34,59.34,59.34,23.988,0.0005138,0.0009739,0,0,0.2327,46.142,16.563,0.07969,-0.02254,18.472,0.3515,0.4359,0.3344,-2.834,-1.521,-1.46,0.004274,1.221,2.437,0.6438,0.7938,0.0005849,87.161,4.214,4.295,0.0002164,1.848E-05
SS_1.25_rep17.jpg,1024,1,14.98,7.238,8.694,85.929,0,127.498,127.498,127.498,52.979,-0.00146,0.002767,0,0,0.5,38.155,38.155,38.155,14.98,0.0003175,0.0006017,0,0,0.1496,38.335,8.925,-0.01758,-0.04102,6.768,0.7588,0.7449,0.7374,-2.749,-1.385,-1.228,0.04974,1.546,2.573,0.9413,0.9174,0.0001004,94.406,4.576,4.567,0.0001286,2.408E-06
SS_1.8_rep5.jpg,1024,1,15.117,7.234,1.243,23.013,0,127.497,127.497,127.497,52.966,-0.00146,0.002767,0,0,0.5,38.262,38.262,38.262,15.117,0.0003199,0.0006064,0,0,0.15,36.1,7.514,0.03711,-0.005859,9.034,0.5894,0.6956,0.6043,-3.684,-1.701,-1.796,0.006432,0.9412,2.227,0.747,0.8242,0.0004974,91.072,4.501,4.309,0.0003387,3.186E-06
Rousseau9.jpg,1738,0.6973,24.039,7.69,9.124,129.39,5.884,100.433,108.714,97.383,43.863,-4.836,5.474,0.2525,0.2648,0.4478,61.576,59.712,63.211,24.039,3.996,13.051,0.1522,0.1424,0.2401,60.329,7.904,-0.03922,0.004883,12.796,0.5517,0.4001,0.3995,-2.695,-1.511,-1.404,0.004113,1.523,2.48,0.638,0.846,0.0004539,90.802,4.142,4.394,0.0001621,1.559E-05
SS_2.1_rep10.jpg,1024,1,15.233,7.209,1.122,24.051,0,127.498,127.498,127.498,52.953,-0.001459,0.002766,0,0,0.5,38.251,38.251,38.251,15.233,0.0003224,0.0006111,0,0,0.15,18.878,5.95,0.02734,0.01172,5.727,0.4921,0.6299,0.4624,-3.775,-1.688,-1.873,0.03438,0.8717,2.101,0.7009,0.8157,0.0007646,89.742,4.404,4.088,0.0004368,2.904E-06
Monet30.jpg,1626,1.701,12.821,6.88,7.792,50.191,6.971,171.789,174.071,165.969,70.596,-1.773,3.927,0.3538,0.1548,0.7185,36.033,34.939,37.517,12.821,4.844,12.264,0.285,0.1029,0.1254,19.217,11.848,-0.02246,-0.05482,17.667,0.6152,0.4767,0.4591,-2.281,-1.028,-1.067,0.008542,1.616,2.67,0.7624,0.8373,0.0002265,90.784,4.387,4.458,0.0001378,9.512E-06
Renoir1.jpg,1671,0.6318,14.635,7.253,6.242,78.613,6.383,130.892,131.636,117.177,54.269,-2.449,7.598,0.18,0.2024,0.5395,40.254,36.773,36.975,14.635,4.194,11.886,0.1905,0.1505,0.1367,25.012,8.826,0.01005,0.04297,10.655,0.4968,0.4844,0.446,-2.786,-1.429,-1.496,0.002633,1.441,2.469,0.7701,0.8383,0.0002815,95.391,4.522,4.521,0.0001219,1.186E-05
Sanzio5.jpg,1756,0.7148,17.889,7.694,6.062,73.634,6.607,77.768,70.32,63.085,30.04,2.616,5.971,0.1247,0.3856,0.3353,45.443,42.409,43.255,17.889,8.02,11.841,0.2584,0.1931,0.1759,36.939,16.405,0.01776,0.08008,7.942,0.5296,0.3887,0.3715,-2.86,-1.425,-1.464,0.007746,1.404,2.413,0.7384,0.7918,0.0003076,94.841,4.525,4.482,0.0001574,1.878E-05
4138.jpg,1120,1.333,23.867,7.746,11.501,126.659,4.269,124.731,119.273,112.316,49.405,0.8904,4.506,0.08,0.1507,0.4895,57.965,59.86,55.989,23.867,2.064,3.192,0.09323,0.1292,0.2268,16.425,7.857,-0.03906,-0.004167,9.673,0.4665,0.4388,0.4037,-2.463,-1.39,-1.112,0.01176,1.524,2.584,0.6701,0.799,0.0005856,98.48,4.078,4.344,0.0001994,1.786E-05
37004.jpg,1024,1.498,31.559,4.955,8.843,112.342,3.724,62.489,48.289,43.41,21.458,4.877,5.626,0.02596,0.3352,0.246,82.705,78.283,73.333,31.559,11.732,9.803,0.08474,0.4205,0.3245,56.149,25.854,0,-0.1293,34.112,0.3465,0.3006,0.2686,-2.648,-1.327,-1.243,0.0389,1.206,2.802,0.4238,0.7517,0.0009878,85.717,3.628,3.872,0.0003899,3.409E-05
37685.jpg,1050,1.333,17.01,7.156,8.007,97.721,7.131,64.797,63.184,61.333,26.435,1.501,1.392,0.03375,0.34,0.2992,41.6,40.416,37.807,17.01,8.005,14.307,0.3304,0.1879,0.1685,30.633,8.862,-0.03833,-0.02222,9.69,0.4845,0.4098,0.3891,-3.267,-1.855,-1.66,0.03239,1.426,2.492,0.6997,0.8211,0.0004928,98.148,4.524,4.49,0.0001309,1.543E-05
Gainsborough6.jpg,1767,1.378,19.26,7.449,4.285,42.889,5.21,94.238,78.098,60.228,33.572,4.361,13.21,0.09027,0.3981,0.3708,44.988,46.786,41.273,19.26,5.409,6.726,0.05072,0.1674,0.1777,37.445,26.55,0.0332,0.1285,23.343,0.4921,0.376,0.3553,-2.638,-1.367,-1.342,0.003231,1.313,2.519,0.7816,0.7858,0.0002569,87.737,4.505,4.507,0.0001555,2.072E-05
Luce1.jpg,1698,1.519,16.437,7.309,8.468,74.743,6.185,146.952,137.416,128.559,57.419,2.432,5.786,0.0353,0.1738,0.5891,45.009,41.48,34.821,16.437,3.237,10.747,0.1768,0.123,0.1578,8.652,8.309,0,-0.04154,12.372,0.5375,0.4933,0.4804,-2.379,-1.222,-1.13,0.003516,1.583,2.598,0.7848,0.8421,0.0003079,88.215,4.342,4.457,0.0001107,1.088E-05
39247.jpg,1120,1.333,19.164,7.53,9.014,86.847,4.95,58.394,102.719,100.212,40.15,-13.8676,-2.602,0.4688,0.5221,0.4071,58.978,47.257,46.39,19.164,9.62,3.452,0.1329,0.3401,0.185,45.535,14.198,-0.06719,-0.02292,11.995,0.4673,0.4823,0.4446,-2.51,-1.41,-1.428,0.007452,1.413,2.389,0.7229,0.8156,0.0003608,92.142,4.363,4.414,0.0001888,1.574E-05
33322.jpg,1083,0.805,15.325,7.167,6.667,38.844,6.632,70.958,82.759,54.828,33.214,-9.911,14.845,0.2424,0.4072,0.336,41.146,36.847,35.169,15.325,8.915,9.132,0.1106,0.1895,0.1505,44.08,15.073,-0.0735,0.01667,13.585,0.4713,0.493,0.4155,-2.345,-1.274,-1.211,0.02394,1.44,2.658,0.6268,0.6287,0.0003962,86.421,4.462,4.468,0.0001425,1.317E-05
40985.jpg,881,0.7411,14.162,6.273,5.715,51.43,5.402,35.31,34.245,28.793,13.42,-0.1627,3.447,0.3007,0.2765,0.1551,38.543,32.265,28.086,14.162,5.413,8.936,0.2257,0.2113,0.1551,80.902,18.823,-0.036,0.08696,16.459,0.369,0.4265,0.3019,-2.845,-1.489,-1.11,0.1403,1.399,2.522,0.5512,0.7698,0.0006084,76.915,3.468,4.076,0.0001963,1.922E-05
Klee2.jpg,1827,1.275,14.643,6.896,11.341,78.797,6.591,52.471,52.192,34.487,21.186,-2.798,11.029,0.2669,0.4461,0.2407,47.227,31.072,28.683,14.643,10.831,12.87,0.1348,0.1711,0.1783,70.629,2.64,0.005859,-0.01183,8.226,0.4689,0.4888,0.4587,-2.407,-1.015,-1.04,0.01972,1.674,2.57,0.8494,0.809,0.0001475,97.405,4.521,4.483,9.565E-05,1.917E-05
SS_1.75_rep7.jpg,1024,1,15.303,7.209,1.959,34.578,0,127.497,127.497,127.497,52.945,-0.001459,0.002766,0,0,0.5,38.256,38.256,38.256,15.303,0.0003239,0.0006139,0,0,0.15,13.962,6.641,0.0293,0.01562,7.527,0.6181,0.655,0.5917,-3.716,-1.802,-1.761,0.004586,1.101,2.274,0.8162,0.8582,0.0003884,90.064,4.536,4.395,0.000257,2.573E-06
Vasari2.jpg,1788,0.7461,29.552,7.758,8.365,150.238,6.523,102.727,92.738,98.66,39.566,7.018,-0.82,0.9281,0.4574,0.4687,75.361,73.833,77.609,29.552,9.05,15.079,0.2256,0.2907,0.2936,31.907,16.985,-0.06414,0.05566,12.73,0.4625,0.4463,0.4281,-3.065,-1.68,-1.577,0.001247,1.376,2.4,0.772,0.8276,0.0003695,97.342,4.523,4.498,0.0001663,1.718E-05
VanGogh1.jpg,1834,1.264,19.42,7.587,14.479,107.116,6.365,76.081,92.382,110.025,38.018,0.4459,-11.95,0.5494,0.3872,0.4602,45.975,48.06,50.584,19.42,8.373,20.192,0.1603,0.1952,0.2009,30.816,13.491,-0.03223,0.05926,14.045,0.5734,0.5646,0.5541,-2.139,-1.147,-1.075,0.004732,1.631,2.713,0.8096,0.8461,0.0003787,95.842,4.446,4.515,9.704E-05,1.249E-05
Dujardin2.jpg,1818,0.7754,19.131,7.418,4.936,93.688,5.056,83.404,61.534,39.669,27.354,6.77,16.402,0.09334,0.5741,0.3284,50.101,45.773,38.401,19.131,8.466,10.313,0.05636,0.2447,0.1966,50.149,10.716,0.01385,0.05176,8.787,0.4424,0.4543,0.4077,-3.085,-1.683,-1.589,0.004179,1.329,2.41,0.6809,0.7928,0.0004115,96.082,4.451,4.495,0.0001924,1.903E-05
SS_1.6_rep1.jpg,1024,1,15.108,7.274,3.221,49.305,0,127.497,127.497,127.497,52.966,-0.00146,0.002767,0,0,0.5,38.24,38.24,38.24,15.108,0.0003197,0.0006061,0,0,0.15,29.619,1.408,-0.003906,-0.005859,4.892,0.6986,0.6938,0.6955,-3.548,-1.763,-1.606,0.02264,1.263,2.359,0.8818,0.8906,0.0002655,97.506,4.566,4.507,0.0001972,2.098E-06
SS_0.45_rep17.jpg,1024,1,15.631,7.298,33.68,111.567,0,127.499,127.499,127.499,52.937,-0.001458,0.002764,0,0,0.5,39.434,39.434,39.434,15.631,0.0003334,0.0006319,0,0,0.1546,25.061,0.3906,0,-0.001953,0.4101,0.7982,0.8001,0.7982,-0.9403,-0.4232,-0.4375,0.004819,2.122,2.865,0.9787,0.9362,4.968E-05,99.984,4.581,4.577,8.733E-05,1.376E-06
43523.jpg,1107,0.7297,27.467,5.977,4.988,86.65,0,174.111,174.111,174.111,69.897,-0.001807,0.003426,0,0,0.6828,68.519,68.519,68.519,27.467,0.0006088,0.001154,0,0,0.2687,4.021,5.476,0.02248,0.01562,8.884,0.2221,0.2317,0.2724,-3.083,-1.511,-1.526,0.01254,1.126,2.312,0.4085,0.678,0.001061,92.669,3.348,3.168,0.0007476,2.495E-05
Panini1.jpg,1754,1.403,23.738,7.685,7.843,99.434,5.831,122.286,119.039,87.805,48.638,-2.99,17.587,0.1831,0.4056,0.4909,54.593,59.659,66.043,23.738,4.086,13.639,0.09718,0.3088,0.221,19.493,16.428,0.01465,-0.08082,11.413,0.5015,0.4026,0.3825,-2.684,-1.407,-1.367,0.004729,1.414,2.522,0.6765,0.8286,0.0003021,91.907,3.957,4.352,0.0001453,1.47E-05
SS_2.1_rep9.jpg,1024,1,15.338,7.236,0.9443,20.124,0,127.493,127.493,127.493,52.938,-0.001459,0.002765,0,0,0.5,38.258,38.258,38.258,15.338,0.0003248,0.0006157,0,0,0.15,23.689,5.807,0.02734,-0.009766,8.554,0.5526,0.6028,0.567,-3.667,-1.616,-1.824,0.04261,0.859,2.094,0.6306,0.7847,0.0007946,87.603,4.44,4.044,0.0004853,3.368E-06
Gericault2.jpg,1856,0.8125,15.075,6.619,7.245,51.214,5.247,45.21,36.439,26.313,15.105,1.742,7.234,0.07563,0.5255,0.1779,35.981,35.523,27.838,15.075,3.088,6.262,0.0683,0.2124,0.1412,47.97,5.785,-0.02644,0.01172,11.868,0.4572,0.4356,0.4063,-2.829,-1.187,-1.376,0.01793,1.511,2.549,0.8318,0.7395,0.0001639,94.88,4.287,4.374,0.0001214,1.541E-05
